file_id,directinversion+masactrl|structure_distance,directinversion+masactrl|psnr_unedit_part,directinversion+masactrl|lpips_unedit_part,directinversion+masactrl|mse_unedit_part,directinversion+masactrl|ssim_unedit_part,directinversion+masactrl|clip_similarity_source_image,directinversion+masactrl|clip_similarity_target_image
222000000000,0.030877799,nan,nan,nan,nan,27.587669372558594,25.25567626953125
222000000001,0.014123168,26.09809112548828,0.0695590227842331,0.002455787966027856,0.9400076270103455,23.354276657104492,21.130298614501953
222000000002,0.02918481,nan,nan,nan,nan,18.89425277709961,18.124202728271484
222000000003,0.012350799,24.513948440551758,0.04757736623287201,0.003536754986271262,0.8987876772880554,22.245407104492188,24.649545669555664
222000000004,0.01638441,18.706985473632812,0.1765240579843521,0.013467945158481598,0.7361186146736145,25.62844467163086,22.78893280029297
222000000005,0.015030118,23.004629135131836,0.09860698133707047,0.005006531253457069,0.9051132798194885,21.129436492919922,25.428146362304688
222000000006,0.043530494,16.43332862854004,0.20309606194496155,0.022733541205525398,0.7307870388031006,17.995357513427734,19.151601791381836
222000000007,0.078603014,22.58814811706543,0.06528948247432709,0.005510425660759211,0.886398434638977,23.35205078125,25.8454532623291
222000000008,0.061149325,18.70384979248047,0.18171155452728271,0.013477676548063755,0.7772586345672607,27.609882354736328,25.467378616333008
222000000009,0.012368579,21.6551456451416,0.02922312542796135,0.006831016391515732,0.923993706703186,28.16612434387207,23.602514266967773
223000000000,0.022151863,20.149227142333984,0.11514539271593094,0.009662225842475891,0.8337006568908691,17.75611686706543,24.09551429748535
223000000001,0.014108234,27.064285278320312,0.07058555632829666,0.0019659448880702257,0.9551060199737549,25.897180557250977,28.717025756835938
223000000002,0.027389118,nan,nan,nan,nan,24.418821334838867,21.688085556030273
223000000003,0.0030171159,nan,nan,nan,nan,33.623897552490234,31.834796905517578
223000000004,0.0103539,nan,nan,nan,nan,31.36414337158203,30.987102508544922
223000000005,0.018892279,nan,nan,nan,nan,21.244789123535156,25.594573974609375
223000000006,0.01965855,20.696138381958008,0.06359896063804626,0.0085189463570714,0.9313646554946899,25.449996948242188,25.475683212280273
223000000007,0.012676332,27.378393173217773,0.02570703998208046,0.0018287765560671687,0.9165602922439575,26.6417236328125,26.700889587402344
223000000008,0.011369282,nan,nan,nan,nan,30.576351165771484,26.918960571289062
223000000009,0.06380446,nan,nan,nan,nan,21.762996673583984,23.35536766052246
224000000000,0.013349444,31.531564712524414,0.01393609493970871,0.0007028188556432724,0.9553279876708984,25.186002731323242,19.26929473876953
224000000001,0.018107418,nan,nan,nan,nan,29.90329360961914,29.192829132080078
224000000002,0.018620158,23.790245056152344,0.03905755281448364,0.004178066737949848,0.9502845406532288,22.95003890991211,21.93442153930664
224000000003,0.018178022,23.590681076049805,0.06891661882400513,0.004374532960355282,0.8849477767944336,26.32069206237793,26.74298667907715
224000000004,0.012096217,nan,nan,nan,nan,21.811992645263672,18.56014060974121
224000000005,0.006224582,30.752193450927734,0.023359613493084908,0.0008409700240008533,0.970918595790863,27.30318260192871,26.223697662353516
224000000006,0.005440562,31.6849422454834,0.013653300702571869,0.0006784309516660869,0.9864200949668884,24.044843673706055,23.534372329711914
224000000007,0.0040449193,nan,nan,nan,nan,22.938549041748047,18.93935775756836
224000000008,0.022969123,20.691322326660156,0.136627659201622,0.008528400212526321,0.6601352691650391,21.378408432006836,25.75017738342285
224000000009,0.0125088,24.56205177307129,0.07711518555879593,0.0034977979958057404,0.8437269330024719,21.691003799438477,23.820585250854492
311000000000,0.0131514305,30.083072662353516,0.014230180531740189,0.000981053221039474,0.9654838442802429,28.346866607666016,22.30442237854004
311000000001,0.09766427,16.310745239257812,0.15339186787605286,0.023384349420666695,0.8580472469329834,31.488922119140625,23.32988929748535
311000000002,0.010436367,22.378419876098633,0.061392590403556824,0.005783061031252146,0.8055372834205627,33.33266830444336,31.9857234954834
311000000003,0.03418067,20.161596298217773,0.07801862061023712,0.009634746238589287,0.8164047002792358,27.842498779296875,25.313657760620117
311000000004,0.0526262,15.644807815551758,0.1443255990743637,0.027259578928351402,0.8193823099136353,32.3359375,33.405517578125
311000000005,0.011941772,20.265018463134766,0.12024559825658798,0.009408019483089447,0.8261715769767761,32.14618682861328,28.629440307617188
311000000006,0.07593482,19.449411392211914,0.07909169048070908,0.011351647786796093,0.8485397100448608,26.895383834838867,25.441041946411133
311000000007,0.05632312,17.959949493408203,0.15063410997390747,0.01599576510488987,0.6098437309265137,24.75958251953125,22.721954345703125
311000000008,0.010887843,21.982364654541016,0.06660891324281693,0.006335244979709387,0.8053218722343445,26.81037712097168,26.183849334716797
311000000009,0.023518639,24.430688858032227,0.060314059257507324,0.003605213249102235,0.9080269932746887,25.653827667236328,24.825042724609375
312000000000,0.025792986,18.27346420288086,0.12251286208629608,0.014881737530231476,0.7536519765853882,27.110776901245117,22.362651824951172
312000000001,0.023412215,18.730243682861328,0.22175684571266174,0.01339601632207632,0.5753653049468994,25.00653839111328,22.94623565673828
312000000002,0.034656648,20.044757843017578,0.1175900250673294,0.00989746768027544,0.7783344388008118,27.11496353149414,23.08390998840332
312000000003,0.02998454,15.514902114868164,0.186363086104393,0.028087278828024864,0.5174957513809204,30.361446380615234,31.337615966796875
312000000004,0.013665503,19.826505661010742,0.07599735260009766,0.01040757354348898,0.8932883739471436,33.54438018798828,23.321044921875
312000000005,0.011075939,19.220151901245117,0.0782390832901001,0.011966980993747711,0.8425387740135193,31.437349319458008,32.43574523925781
312000000006,0.052397765,24.900876998901367,0.03103080578148365,0.003235281677916646,0.9462164640426636,21.175514221191406,20.231990814208984
312000000007,0.006738593,24.51220703125,0.058543071150779724,0.003538173856213689,0.8658528923988342,31.20977210998535,29.145782470703125
312000000008,0.016969796,18.128944396972656,0.13244110345840454,0.015385277569293976,0.7124124765396118,25.897615432739258,24.712844848632812
312000000009,0.026621686,20.223487854003906,0.11950048059225082,0.009498413652181625,0.8486698269844055,30.557695388793945,27.789100646972656
313000000000,0.012513461,19.230680465698242,0.11399000883102417,0.011938005685806274,0.6350442171096802,32.36650085449219,27.975177764892578
313000000001,0.09378341,22.561246871948242,0.02850315161049366,0.005544664803892374,0.9698935151100159,26.93461799621582,22.14409637451172
313000000002,0.024830023,22.6201229095459,0.12292055785655975,0.005470003467053175,0.8085004091262817,22.658935546875,23.52373504638672
313000000003,0.018371282,17.32986831665039,0.137387216091156,0.01849324069917202,0.49885550141334534,24.440229415893555,24.893970489501953
313000000004,0.0253008,22.097227096557617,0.08600069582462311,0.006169885862618685,0.7059158682823181,20.20134162902832,14.751428604125977
313000000005,0.048478298,18.645122528076172,0.11977216601371765,0.013661165721714497,0.7182652354240417,27.652788162231445,25.301719665527344
313000000006,0.02766091,17.488500595092773,0.12025858461856842,0.017829937860369682,0.8691040277481079,25.78048324584961,20.489805221557617
313000000007,0.009086142,21.71200942993164,0.10209522396326065,0.00674215704202652,0.48351961374282837,29.108104705810547,26.183921813964844
313000000008,0.014439029,21.57215690612793,0.10020813345909119,0.0069628022611141205,0.8106257915496826,26.67793846130371,27.434206008911133
313000000009,0.030251946,16.957984924316406,0.1397484540939331,0.020146584138274193,0.7246328592300415,27.043163299560547,24.7793025970459
314000000000,0.0062946705,25.356191635131836,0.051997143775224686,0.002913271076977253,0.8325256705284119,30.761608123779297,23.574859619140625
314000000001,0.0112245735,20.804521560668945,0.10741531848907471,0.008308984339237213,0.7760767936706543,17.15178871154785,20.93117904663086
314000000002,0.025934055,22.157384872436523,0.09028077870607376,0.006085009779781103,0.8792905211448669,25.91022300720215,24.944786071777344
314000000003,0.027674707,17.225862503051758,0.11454692482948303,0.018941467627882957,0.6635921597480774,24.55385398864746,25.694583892822266
314000000004,0.01865115,23.814617156982422,0.07783912122249603,0.004154685419052839,0.6650792956352234,28.2832088470459,25.7231502532959
