file_id,1_ddim+p2p|structure_distance,1_ddim+p2p|psnr_unedit_part,1_ddim+p2p|lpips_unedit_part,1_ddim+p2p|mse_unedit_part,1_ddim+p2p|ssim_unedit_part,1_ddim+p2p|clip_similarity_source_image,1_ddim+p2p|clip_similarity_target_image,1_ddim+p2p|clip_similarity_target_image_edit_part
000000000020,0.01387639,27.006433486938477,0.03202458471059799,0.0019923076033592224,0.8925158977508545,24.681116104125977,29.885318756103516,25.914424896240234
000000000021,0.0045910417,32.367008209228516,0.027503330260515213,0.0005798276979476213,0.954077959060669,28.460180282592773,27.141294479370117,26.99491310119629
000000000022,0.011828455,18.098112106323242,0.11379136145114899,0.015494897961616516,0.6833756566047668,23.680631637573242,28.27872657775879,13.866719245910645
000000000023,0.008624742,26.383888244628906,0.05304599553346634,0.0022993814200162888,0.7034855484962463,25.0826473236084,28.07145118713379,25.801393508911133
000000000024,0.011486605,24.052167892456055,0.07047603279352188,0.003933535423129797,0.6786878705024719,29.641422271728516,27.59419059753418,22.26543426513672
000000000025,0.028807096,29.2027587890625,0.02759770303964615,0.0012015001848340034,0.9479925632476807,22.2703857421875,29.072362899780273,30.93556785583496
000000000026,0.018419083,30.63839340209961,0.047517694532871246,0.0008632976678200066,0.922437846660614,26.108795166015625,31.906314849853516,28.18317413330078
000000000027,0.0032559098,24.479873657226562,0.0749301165342331,0.003564612241461873,0.6478931307792664,18.639850616455078,18.74896812438965,22.124116897583008
000000000028,0.0014132346,nan,nan,nan,nan,25.335758209228516,22.68242835998535,22.68242835998535
000000000029,0.013611875,28.198671340942383,0.0457797646522522,0.0015140239847823977,0.8852962851524353,32.500179290771484,27.97317886352539,26.233041763305664
000000000030,0.021551134,20.858318328857422,0.06667878478765488,0.008206692524254322,0.6619465947151184,26.623201370239258,23.661516189575195,19.90315055847168
000000000031,0.033977125,35.548362731933594,0.05013358220458031,0.00027871705242432654,0.9472156167030334,23.1289005279541,22.992828369140625,22.682716369628906
000000000032,0.0069688535,25.590381622314453,0.03924176096916199,0.002760333940386772,0.8650773763656616,21.087308883666992,23.287200927734375,21.62277603149414
000000000033,0.001575924,29.774953842163086,0.020207028836011887,0.0010531842708587646,0.9521814584732056,34.052799224853516,33.26184844970703,24.102561950683594
000000000034,0.011527709,nan,nan,nan,nan,24.30388069152832,32.05485534667969,32.05485534667969
000000000035,0.01513839,nan,nan,nan,nan,24.4762020111084,24.069839477539062,24.069839477539062
000000000036,0.004732746,30.04543113708496,0.020810846239328384,0.0009895932162180543,0.9306191802024841,14.117507934570312,13.912703514099121,14.788704872131348
000000000037,0.0050369618,22.63578987121582,0.07243621349334717,0.005450306460261345,0.6647769212722778,23.927152633666992,22.126096725463867,15.69642162322998
000000000038,0.00092188845,28.330930709838867,0.03081398829817772,0.0014686115318909287,0.8587861657142639,27.357187271118164,27.69521713256836,14.298337936401367
000000000039,0.0139076095,24.284648895263672,0.030223160982131958,0.0037285087164491415,0.7986090183258057,25.40033531188965,23.77804183959961,23.627017974853516
000000000040,0.004737268,40.44993591308594,0.014554711058735847,9.01584280654788e-05,0.9727411866188049,27.685304641723633,28.35235023498535,27.59750747680664
000000000041,0.015872829,32.584190368652344,0.007940247654914856,0.0005515450029633939,0.94721919298172,23.779436111450195,25.854440689086914,23.6721248626709
000000000042,0.0072823013,29.579126358032227,0.07996529340744019,0.001101760775782168,0.8672506213188171,24.569311141967773,27.928817749023438,21.327003479003906
000000000043,0.012049454,28.440881729125977,0.028924202546477318,0.0014318972826004028,0.854365885257721,25.95311164855957,24.29161834716797,21.925106048583984
000000000044,0.016608877,29.813777923583984,0.015620765276253223,0.0010438117897138,0.9188910126686096,27.545970916748047,22.8874568939209,23.912044525146484
000000000045,0.006138339,26.20297622680664,0.051308393478393555,0.0023971882183104753,0.8693826794624329,28.594266891479492,26.770328521728516,28.0069580078125
000000000046,0.0019038712,nan,nan,nan,nan,25.125452041625977,22.55490493774414,22.55490493774414
000000000047,0.021623861,22.187149047851562,0.020261745899915695,0.0060434527695178986,0.8882620930671692,27.917919158935547,19.098514556884766,19.96487045288086
000000000048,0.00068844535,46.82451248168945,0.0029843049123883247,2.077536191791296e-05,0.9941585063934326,23.023670196533203,22.37873649597168,21.371501922607422
000000000049,0.003212154,28.775548934936523,0.03307630866765976,0.0013256993843242526,0.8848074078559875,21.9564208984375,23.507537841796875,28.314483642578125
000000000050,0.018741945,27.657133102416992,0.06576060503721237,0.0017150891944766045,0.8834782838821411,19.0363826751709,29.3920955657959,22.42415428161621
000000000051,0.013252007,24.122203826904297,0.04003729671239853,0.003870610846206546,0.8844698667526245,28.493244171142578,29.176870346069336,21.86496925354004
000000000052,0.024397185,52.75438690185547,0.016914263367652893,5.303480520524317e-06,0.9968658685684204,24.904497146606445,19.99269676208496,20.27115821838379
000000000053,0.003030956,27.757118225097656,0.03755532205104828,0.0016760537400841713,0.7401203513145447,19.496124267578125,22.383502960205078,19.980167388916016
000000000054,0.003493177,24.71237564086914,0.04132373631000519,0.0033787982538342476,0.8318791389465332,22.444194793701172,21.08367919921875,19.755638122558594
000000000055,0.014740488,nan,nan,nan,nan,30.73893165588379,28.368335723876953,28.368335723876953
000000000056,0.013344697,24.307889938354492,0.02689393050968647,0.0037086084485054016,0.7858902812004089,29.572147369384766,20.563169479370117,15.212753295898438
000000000057,0.0065624183,nan,nan,nan,nan,24.982816696166992,21.221675872802734,21.221675872802734
000000000058,0.0070739766,23.843032836914062,0.08566994965076447,0.004127590451389551,0.45800644159317017,25.509838104248047,22.809297561645508,18.786121368408203
000000000059,0.0023748884,27.642724990844727,0.03347157686948776,0.0017207879573106766,0.9164043664932251,24.71841049194336,21.610624313354492,21.53361701965332
000000000060,0.0044605057,40.02552032470703,0.008706441149115562,9.94140500552021e-05,0.9801287055015564,26.35832977294922,24.12245750427246,23.63047981262207
000000000061,0.011626287,nan,nan,nan,nan,27.287006378173828,22.449886322021484,22.449886322021484
000000000062,0.015749421,27.86161994934082,0.04685142636299133,0.0016362055903300643,0.8948647379875183,26.45344352722168,28.246313095092773,16.35902976989746
000000000063,0.003625506,36.78573226928711,0.020775800570845604,0.00020961703557986766,0.9718552827835083,22.140480041503906,22.996347427368164,21.953123092651367
000000000064,0.0049882014,21.37138557434082,0.053563058376312256,0.007292245049029589,0.6491011381149292,25.62158203125,32.32849884033203,22.474882125854492
000000000065,0.0070652007,28.172443389892578,0.06397075206041336,0.001523195649497211,0.8701743483543396,23.795297622680664,23.47975730895996,17.012306213378906
000000000066,0.0020653273,nan,nan,nan,nan,29.63170051574707,27.09760284423828,27.09760284423828
000000000067,0.015276603,27.83131217956543,0.039206765592098236,0.0016476638847962022,0.8973093628883362,24.653526306152344,24.70473861694336,19.855361938476562
000000000068,0.0072229602,31.624710083007812,0.03501978889107704,0.0006879057618789375,0.9180099964141846,29.354536056518555,30.18116569519043,22.476133346557617
000000000069,0.024434615,36.79341506958008,0.004702064208686352,0.00020924648561049253,0.9882421493530273,21.05634880065918,21.232053756713867,21.936565399169922
000000000070,0.0012310633,nan,nan,nan,nan,27.19322967529297,28.666200637817383,28.666200637817383
000000000071,0.01448946,31.205068588256836,0.019552506506443024,0.0007576923235319555,0.9913774728775024,26.349061965942383,26.172399520874023,26.400455474853516
000000000072,0.0058906833,34.95491409301758,0.018244221806526184,0.0003195276076439768,0.9901883006095886,22.445838928222656,24.81134605407715,24.7049617767334
000000000073,0.0031576392,38.081756591796875,0.011806449852883816,0.00015553350385744125,0.9705350399017334,24.19362449645996,23.288150787353516,24.157955169677734
000000000074,0.005568928,29.372333526611328,0.021474244073033333,0.0011554911034181714,0.885071873664856,22.42241859436035,21.176332473754883,23.302431106567383
000000000075,0.009115385,32.61272048950195,0.007987613789737225,0.0005479333340190351,0.9786079525947571,21.818456649780273,16.47459602355957,20.988435745239258
000000000076,0.011163518,27.632305145263672,0.03333307430148125,0.0017249220982193947,0.8943472504615784,24.919851303100586,27.23231315612793,21.263484954833984
000000000077,0.009204155,22.273408889770508,0.08717246353626251,0.00592460110783577,0.633301854133606,31.3817138671875,31.30103302001953,15.319604873657227
000000000078,0.026853438,30.441633224487305,0.03149712085723877,0.0009033094975166023,0.8488829135894775,21.07374382019043,23.332447052001953,22.102859497070312
000000000079,0.006868829,nan,nan,nan,nan,25.22629165649414,21.272090911865234,21.272090911865234
000000000080,0.0081671905,40.639305114746094,0.004420898854732513,8.631165110273287e-05,0.9944760203361511,31.387731552124023,27.065980911254883,22.808183670043945
000000000081,0.006216969,24.024656295776367,0.07123325020074844,0.003958533052355051,0.7371065020561218,26.961254119873047,22.975753784179688,17.19402313232422
000000000082,0.004995473,27.64653968811035,0.04211092367768288,0.0017192770028486848,0.8012458682060242,28.700342178344727,27.7777156829834,20.23707389831543
000000000083,0.0030501653,31.682533264160156,0.0708094984292984,0.0006788072641938925,0.975849449634552,33.71208953857422,29.73027801513672,21.48245620727539
000000000084,0.0063400203,28.246458053588867,0.047748222947120667,0.0014974555233493447,0.9431978464126587,28.826284408569336,27.938425064086914,28.339967727661133
000000000085,0.0011167233,39.69618606567383,0.005017292220145464,0.00010724610183387995,0.9944161176681519,27.56904411315918,24.54209327697754,25.358182907104492
000000000086,0.0085868295,31.526042938232422,0.035971302539110184,0.000703713099937886,0.9752201437950134,24.593523025512695,24.695524215698242,22.506853103637695
000000000087,0.0046682525,26.7587890625,0.05138117074966431,0.002109215594828129,0.9095749855041504,23.996959686279297,23.037586212158203,17.712392807006836
000000000088,0.0082103945,20.804052352905273,0.08023858070373535,0.008309876546263695,0.44537487626075745,26.808319091796875,29.13387107849121,16.319055557250977
000000000089,0.03245203,34.93985366821289,0.021891653537750244,0.0003206373658031225,0.9639015197753906,25.456035614013672,28.125690460205078,19.747007369995117
000000000090,0.0043200613,45.188133239746094,0.003598940558731556,3.0282133593573235e-05,0.999692976474762,23.732486724853516,24.955602645874023,23.612430572509766
000000000091,0.0048804497,21.189319610595703,0.07513176649808884,0.007604455109685659,0.6921294331550598,26.50497055053711,23.930715560913086,18.683849334716797
000000000092,0.014689621,22.17223358154297,0.08680902421474457,0.006064241286367178,0.7638275623321533,26.74294090270996,27.416873931884766,19.523984909057617
000000000093,0.028982822,33.06453323364258,0.011990459635853767,0.0004937949124723673,0.98409104347229,23.494314193725586,21.006668090820312,18.587717056274414
000000000094,0.0719951,27.56975555419922,0.04272831603884697,0.001749944407492876,0.8660566806793213,28.773391723632812,22.937053680419922,17.718446731567383
000000000095,0.011722495,25.174463272094727,0.07354002445936203,0.0030377607326954603,0.7494069337844849,30.430660247802734,26.183683395385742,17.875850677490234
000000000096,0.0044195987,nan,nan,nan,nan,23.27785873413086,21.93544578552246,21.93544578552246
000000000097,0.010098494,22.952423095703125,0.03529905527830124,0.005067079793661833,0.7950960993766785,28.17269515991211,28.059709548950195,24.894804000854492
000000000098,0.0019596182,37.89225387573242,0.006049090065062046,0.00016247037274297327,0.9858167171478271,27.84758758544922,22.738832473754883,22.895360946655273
000000000099,0.00795962,23.490013122558594,0.1334019899368286,0.004477117210626602,0.6313543319702148,24.722347259521484,28.604877471923828,17.77171516418457
000000000100,0.0033548211,38.75624465942383,0.009884905070066452,0.0001331603853031993,0.9790889024734497,29.249595642089844,29.269710540771484,32.16373062133789
000000000101,0.012156502,31.25416374206543,0.021518228575587273,0.0007491752621717751,0.9660500884056091,25.494796752929688,23.37955665588379,24.618892669677734
000000000102,0.0054770075,31.634946823120117,0.014286968857049942,0.0006862864247523248,0.9505593180656433,30.448509216308594,22.73537254333496,24.550813674926758
000000000103,0.007851143,nan,nan,nan,nan,27.49734878540039,26.86654281616211,26.86654281616211
000000000104,0.008516054,26.66573715209961,0.055982016026973724,0.002154895104467869,0.8875961303710938,24.25406837463379,27.83312225341797,24.442893981933594
000000000105,0.01103127,17.399845123291016,0.07010761648416519,0.01819765754044056,0.5272702574729919,22.91668128967285,25.054561614990234,22.23741340637207
000000000106,0.007874179,27.86863136291504,0.05909746140241623,0.0016335658729076385,0.9008358120918274,24.948564529418945,28.59792709350586,26.28501319885254
000000000107,0.002028472,23.67799186706543,0.05944129824638367,0.004287465941160917,0.7753803730010986,23.623401641845703,21.979915618896484,22.084596633911133
000000000108,0.005442359,nan,nan,nan,nan,19.258760452270508,24.74131202697754,24.74131202697754
000000000109,0.010765428,18.360456466674805,0.0971207320690155,0.01458660513162613,0.4786438047885895,26.42452621459961,16.90828514099121,16.06575584411621
000000000110,0.009820894,28.267578125,0.03891909867525101,0.001490191905759275,0.9273161292076111,24.08847999572754,27.92035675048828,21.80303382873535
000000000111,0.023829417,39.43437194824219,0.003740787971764803,0.00011391020234441385,0.9910323619842529,22.613113403320312,18.657207489013672,18.758041381835938
000000000112,0.007882871,21.351974487304688,0.07752532511949539,0.007324914913624525,0.6746893525123596,28.90277862548828,33.9565544128418,22.74588394165039
000000000113,0.011569717,22.67220115661621,0.050221219658851624,0.005404801573604345,0.6750007271766663,26.972002029418945,27.683862686157227,25.891796112060547
000000000114,0.0064419713,nan,nan,nan,nan,20.509693145751953,14.385332107543945,14.385332107543945
000000000115,0.009951703,33.18619155883789,0.036595191806554794,0.0004801542672794312,0.9624485373497009,28.028797149658203,25.0673885345459,26.649438858032227
000000000116,0.0058531566,24.669736862182617,0.03925369307398796,0.0034121358767151833,0.8630201816558838,27.40742301940918,22.7395076751709,15.201139450073242
000000000117,0.0063134357,31.20720100402832,0.04180473834276199,0.0007573206094093621,0.951873779296875,24.87439727783203,23.165904998779297,24.130199432373047
000000000118,0.0017682354,34.865760803222656,0.003439003136008978,0.00032615475356578827,0.9865286350250244,25.589466094970703,24.75665283203125,26.061254501342773
000000000119,0.0104986355,28.84273910522461,0.04677276685833931,0.001305346959270537,0.8891334533691406,24.594804763793945,26.0626277923584,21.78683090209961
000000000120,0.018036041,27.618953704833984,0.03293215483427048,0.001730232615955174,0.9533264636993408,22.280731201171875,24.186891555786133,25.370410919189453
000000000121,0.0022059497,nan,nan,nan,nan,31.363523483276367,29.61343765258789,29.61343765258789
000000000122,0.088871635,16.48781394958496,0.2349512279033661,0.02245011366903782,0.7625969648361206,22.403011322021484,23.821821212768555,23.051420211791992
000000000123,0.007549541,37.830204010009766,0.008024392649531364,0.00016480848717037588,0.9890300035476685,21.122220993041992,21.808073043823242,22.144926071166992
000000000124,0.00840935,28.389902114868164,0.057800278067588806,0.001448804046958685,0.8190513849258423,30.676191329956055,28.946489334106445,22.709487915039062
000000000125,0.02150445,39.149906158447266,0.025371193885803223,0.00012162110215285793,0.9600978493690491,23.003631591796875,24.19485092163086,23.486909866333008
000000000126,0.00524289,nan,nan,nan,nan,22.226993560791016,17.950735092163086,17.950735092163086
000000000127,0.025839455,25.870851516723633,0.043542154133319855,0.0025877049192786217,0.8324264287948608,28.172748565673828,24.558914184570312,19.362960815429688
000000000128,0.0029862793,nan,nan,nan,nan,35.89621353149414,30.096786499023438,30.096786499023438
000000000129,0.0064366283,26.80284309387207,0.05173293128609657,0.002087927656248212,0.8454284071922302,25.109874725341797,24.937482833862305,24.742454528808594
000000000130,0.0005704774,33.02334976196289,0.0232529453933239,0.0004984995466656983,0.9517724514007568,29.824499130249023,29.841482162475586,21.71910858154297
000000000131,0.0055706045,23.21799087524414,0.0476374626159668,0.004766513127833605,0.7876323461532593,27.650028228759766,27.859601974487305,27.84954261779785
000000000132,0.0065704347,29.365110397338867,0.04932496324181557,0.0011574142845347524,0.8173694014549255,26.4348201751709,28.70220184326172,19.364980697631836
000000000133,0.04722342,19.9888916015625,0.10222846269607544,0.010025612078607082,0.8167185187339783,24.252473831176758,23.347429275512695,13.52698802947998
000000000134,0.031657122,37.73213577270508,0.009892287664115429,0.00016857236914802343,0.9860332608222961,25.163734436035156,25.59703826904297,24.176197052001953
000000000135,0.012585936,27.51521110534668,0.07892635464668274,0.0017720615724101663,0.87933349609375,27.799623489379883,25.50962257385254,24.305694580078125
000000000136,0.06690062,29.438024520874023,0.021757571026682854,0.001138144638389349,0.9506314992904663,28.207666397094727,26.16469955444336,24.275442123413086
000000000137,0.01533055,nan,nan,nan,nan,30.54715347290039,28.171527862548828,28.171527862548828
000000000138,0.004468528,24.253074645996094,0.05927228555083275,0.003755713813006878,0.7500128746032715,21.36432456970215,18.772048950195312,21.43040657043457
000000000139,0.01873415,17.01751136779785,0.1152850016951561,0.019872331991791725,0.6575574278831482,23.98699188232422,20.989152908325195,14.40455150604248
111000000000,0.04566436,25.6986083984375,0.03729921951889992,0.0026923958212137222,0.8525834679603577,23.034351348876953,19.95045280456543,23.048357009887695
111000000001,0.016207408,32.08518600463867,0.00874573178589344,0.0006187017424963415,0.9690681099891663,29.083093643188477,28.630531311035156,22.795433044433594
111000000002,0.016111316,36.98460006713867,0.02183014154434204,0.00020023500837851316,0.9797048568725586,28.41004753112793,21.410627365112305,20.864938735961914
111000000003,0.0088430615,32.13380432128906,0.031980760395526886,0.000611813913565129,0.9243586659431458,22.989418029785156,21.444316864013672,22.743896484375
111000000004,0.0013930445,25.228742599487305,0.029879212379455566,0.003000029129907489,0.8537949919700623,32.1263427734375,25.55192756652832,13.84434986114502
111000000005,0.0031272904,27.563983917236328,0.052097953855991364,0.0017522716661915183,0.8192347884178162,26.28339195251465,28.37160301208496,15.923110961914062
111000000006,0.0032431677,25.834875106811523,0.014325743541121483,0.0026092305779457092,0.9635152816772461,28.649139404296875,25.803422927856445,19.014873504638672
111000000007,0.013104086,29.862497329711914,0.032052181661129,0.00103216792922467,0.9377379417419434,27.597352981567383,24.572303771972656,18.46678924560547
111000000008,0.0075713582,47.03192901611328,0.0012184635270386934,1.9806468117167242e-05,0.9923208951950073,29.069978713989258,23.78473663330078,26.013607025146484
111000000009,0.020851476,22.153337478637695,0.07828131318092346,0.0060906861908733845,0.8277695775032043,24.936857223510742,18.676305770874023,20.85721206665039
112000000000,0.009549652,25.05424690246582,0.040561042726039886,0.003123023547232151,0.7813054919242859,26.799541473388672,26.68614959716797,28.167259216308594
112000000001,0.004368779,26.032928466796875,0.06603376567363739,0.0024929118808358908,0.7931942343711853,20.155921936035156,20.169178009033203,18.219892501831055
112000000002,0.0022076021,25.979846954345703,0.024075616151094437,0.0025235696230083704,0.9527344107627869,27.244901657104492,20.23990249633789,15.089924812316895
112000000003,0.008834756,20.55074691772461,0.07396236062049866,0.00880897231400013,0.8750572800636292,22.28233528137207,13.787775993347168,13.725122451782227
112000000004,0.0035400998,25.555349349975586,0.03865451738238335,0.0027826910372823477,0.8784043788909912,25.950178146362305,22.182828903198242,14.621450424194336
112000000005,0.010634299,21.78810691833496,0.06464197486639023,0.006625051144510508,0.6540747880935669,26.887958526611328,25.46311378479004,20.586318969726562
112000000006,0.012332933,25.559062957763672,0.036654382944107056,0.0027803126722574234,0.9103138446807861,26.056135177612305,21.78713607788086,24.576845169067383
112000000007,0.0050875875,24.2193660736084,0.055635616183280945,0.003784976899623871,0.7634581923484802,28.413888931274414,22.066635131835938,23.88664436340332
112000000008,0.0052317623,26.178638458251953,0.04076767712831497,0.002410660730674863,0.8885414600372314,30.590932846069336,25.111902236938477,26.15140724182129
112000000009,0.015384708,22.31299591064453,0.07786127924919128,0.005870841909199953,0.7575243711471558,20.426563262939453,21.654531478881836,18.79572296142578
113000000000,0.009924145,27.574630737304688,0.0552058070898056,0.0017479810630902648,0.7494684457778931,26.075979232788086,26.522541046142578,23.23513412475586
113000000001,0.025155079,33.15639114379883,0.016036376357078552,0.000483460258692503,0.9892551302909851,26.199813842773438,20.24770164489746,19.504850387573242
113000000002,0.015421886,30.455402374267578,0.04920877143740654,0.00090045016258955,0.878389835357666,26.760330200195312,24.606849670410156,25.688522338867188
113000000003,0.014884682,27.329145431518555,0.06631673872470856,0.001849631778895855,0.9228026270866394,26.26559066772461,25.89317512512207,28.413755416870117
113000000004,0.0064659743,24.894756317138672,0.06437046080827713,0.003239845857024193,0.8211245536804199,29.729450225830078,28.37647819519043,17.189720153808594
113000000005,0.0016368062,31.959266662597656,0.09727350622415543,0.0006369027541950345,0.9327574372291565,22.875774383544922,19.476545333862305,17.968446731567383
113000000006,0.019414168,24.910329818725586,0.0947042927145958,0.003228249028325081,0.8370077013969421,28.35782814025879,24.943479537963867,19.8453426361084
113000000007,0.020136364,22.24877166748047,0.10485649108886719,0.005958304274827242,0.8484664559364319,26.642885208129883,23.482372283935547,17.816267013549805
113000000008,0.0067226114,24.284040451049805,0.04774508625268936,0.0037290307227522135,0.802017092704773,26.083940505981445,20.892425537109375,16.26839828491211
113000000009,0.01476094,20.100940704345703,0.08883556723594666,0.009770254604518414,0.37699568271636963,27.51095199584961,29.40048599243164,20.55060386657715
114000000000,0.01952882,21.77553367614746,0.09843717515468597,0.006644257809966803,0.6385875940322876,30.991098403930664,32.3814697265625,21.738100051879883
114000000001,0.0037325756,29.19891357421875,0.02723189815878868,0.0012025650357827544,0.8704132437705994,30.721172332763672,32.24943923950195,21.135820388793945
114000000002,0.0025176774,29.49920082092285,0.041512854397296906,0.0011222244938835502,0.8713886737823486,26.985591888427734,22.94216537475586,21.42375373840332
114000000003,0.015352128,24.56163787841797,0.06355775147676468,0.0034981321077793837,0.7751303315162659,26.532268524169922,26.65213394165039,22.978572845458984
114000000004,0.003305194,30.8295841217041,0.025308877229690552,0.0008261169423349202,0.9088650345802307,28.62176513671875,29.499711990356445,27.012399673461914
114000000005,0.015610354,28.362802505493164,0.04309295490384102,0.001457872916944325,0.8466898798942566,27.586503982543945,26.237308502197266,20.506372451782227
114000000006,0.005282136,27.4376277923584,0.0719422921538353,0.0018040020950138569,0.8427416086196899,23.846227645874023,21.765058517456055,17.529268264770508
114000000007,0.010138464,27.60862922668457,0.030129287391901016,0.001734351390041411,0.8365535736083984,26.927757263183594,25.171184539794922,23.879112243652344
114000000008,0.00429253,27.263416290283203,0.04784444347023964,0.0018778392113745213,0.8257983922958374,27.421871185302734,26.2095890045166,16.706178665161133
114000000009,0.007859404,25.965856552124023,0.06302513182163239,0.0025317107792943716,0.8459128141403198,27.095233917236328,24.454774856567383,17.410890579223633
121000000000,0.010299148,26.95353126525879,0.08082310855388641,0.0020167254842817783,0.7931209802627563,24.73617935180664,32.752193450927734,15.149271011352539
121000000001,0.06502457,27.072540283203125,0.039405226707458496,0.0019622116815298796,0.9165746569633484,25.636493682861328,27.666240692138672,25.49319839477539
121000000002,0.02786777,23.305070877075195,0.0790550708770752,0.004671893548220396,0.6678826808929443,23.94671058654785,25.48921775817871,24.920894622802734
121000000003,0.023040304,22.870588302612305,0.06344776600599289,0.005163463298231363,0.6432065367698669,28.614906311035156,24.10342025756836,22.661956787109375
121000000004,0.007921301,25.47777557373047,0.04686956852674484,0.0028328413609415293,0.8781821727752686,28.24357795715332,25.30328941345215,20.91919708251953
121000000005,0.012202996,32.25334930419922,0.035761646926403046,0.0005952028441242874,0.932788610458374,28.54863929748535,28.00249481201172,21.23552131652832
121000000006,0.02102078,28.431581497192383,0.036856334656476974,0.00143496657256037,0.8494004011154175,26.974824905395508,31.939411163330078,19.692340850830078
121000000007,0.030954856,21.83510971069336,0.06697669625282288,0.006553735118359327,0.8779083490371704,25.938457489013672,18.744903564453125,14.999170303344727
121000000008,0.0114295995,25.32986068725586,0.04311002790927887,0.0029309869278222322,0.7885571122169495,24.16783905029297,28.1710205078125,26.208248138427734
121000000009,0.035632674,24.495594024658203,0.06884858757257462,0.0035517339129000902,0.901176929473877,19.521427154541016,29.406028747558594,22.977920532226562
122000000000,0.022783887,21.6474609375,0.0857710987329483,0.0068431138060987,0.892596960067749,21.05377960205078,23.17799186706543,27.57003402709961
122000000001,0.011928313,28.218393325805664,0.03306316211819649,0.0015071636298671365,0.9288492798805237,23.770915985107422,22.43132972717285,20.558197021484375
122000000002,0.0043333997,29.756977081298828,0.03197692334651947,0.001057552988640964,0.9260737299919128,25.32474708557129,26.992490768432617,11.31381607055664
122000000003,0.005883561,22.778095245361328,0.06727395951747894,0.005274610128253698,0.7285235524177551,25.92930793762207,27.42626953125,15.9498929977417
122000000004,0.009132933,33.737037658691406,0.012478919699788094,0.0004229571495670825,0.9586236476898193,25.844669342041016,20.27490997314453,19.69850730895996
122000000005,0.019574327,23.9969539642334,0.10122722387313843,0.003983863163739443,0.8361446261405945,28.40479278564453,25.533687591552734,17.212188720703125
122000000006,0.011646358,27.271886825561523,0.030774982646107674,0.0018741789972409606,0.8369395136833191,29.633277893066406,25.28839683532715,20.27260398864746
122000000007,0.004048107,25.80828857421875,0.041232023388147354,0.0026252518873661757,0.8216696381568909,30.50743293762207,23.617841720581055,8.360312461853027
122000000008,0.003514449,29.812143325805664,0.04272986203432083,0.0010442043421790004,0.8699364066123962,26.113628387451172,21.542831420898438,14.192392349243164
